,signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
68,4ZfmjrYxC8xG3th4wXtDRJ7ePZq4CT4VSoVn7egPpKBeGhgVCBduSnyX7u4LMRD51BSb3GADLVR1xAwE6tEBdfPN,buyNow,magiceden_v2,5p3kSwREdDbk6VxfHumFbuCv1E2DMT3sNkPiDjEKNKw8,solana_monkey_business,solana_monkey_business,134003421,1652689034,4krnZx7oqsQ9WE2mPCRfSjcnYHzQdMoswBSz9zpJau45,,89onbrKkwf6CYVdNxFj4Wv4jASZtyJcY7NihKdeuXbMG,,190.0,https://arweave.net/SdCVcCg5MGOVRDWgmluF0MOXyJl4KWtJKrVXv3Ek8Eg
69,N67vPar7hBT6xAHFZ1SDa56qYx5ccg8XpthH18Bc4BtLgF582m3CaSpuvMvQXa5ZSmjuU67TFazFHQWnKtpKrxF,buyNow,magiceden_v2,EFj1pDxRNJkzYMeRiBi3tfWXyPNkyDzQKx9maG1LPjDL,solana_monkey_business,solana_monkey_business,133962456,1652662227,ARXdRrBRpkPvXyXdgpxdmmpAqE1heaQWHn1cdo85bWyN,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,179.0,https://arweave.net/INeteiOtwyBgoP-mGBoS0365m8IN6go_YJP2expIstQ
70,4nDw1kBxA4EWEf91XcoMfn5nzY1tTcaFzGQqw2UpJDgyhMjwzxjPBpkVn9V1rLBeqkyMiuUZT8YkQFMcZ6ahYQGm,buyNow,magiceden_v2,FiGWp6G8g4LmUVa3nGiUFPgDMV29KPFqRyHvGbe3zeZ7,solana_monkey_business,solana_monkey_business,133876247,1652604845,Csdso2WszmaoNV4xmmmvobFpnw8f6aj5nkomWMMidNvj,,ExSSebJ8vHwYxDQwtNEdVV1XBWVMVRxYDyaxhHsWyHHW,,179.0,https://arweave.net/4ZbpxF4BbJ-kDiLSvcOGUYFyyJoEwjl9NF0EkZ1RZYw
71,4UndXur5dTitCpmZjJXEuNwW9rvrB2DVqizt2Scgy9M6emjYi62WhQJgGJsG97cQec5sqj3NCyEVQbQ8v3c8fBsL,buyNow,magiceden_v2,HVC64ND64d4jafQ2t6uMtvqzP1GgVPRW3rShJ8Wuvvtz,solana_monkey_business,solana_monkey_business,133810351,1652561325,xXU9uDLtn5GH6LMub5P5MfAwv2ePiWB3r25RJdTCgF2,,DLGJ9BRUeoh2fcCuvuapfGde1nxUCZZKGCd7UJ7khxiq,,176.0,https://arweave.net/k29pg0RBor94GnqCdSstHO-cNeoMSU7DQiYQzgFSxUk
72,PTvVuAM2sYkMiNg3Wf96fn3oqchJo1Wgibpat41gBYAwVRVwJRFugaSvVMMTeoJLpb8vJddhdtXTv6NSVLoxYpj,buyNow,magiceden_v2,64rdFj5Amy3RapDx6SAt79sqsSJ8nYPnHdZyxBX6ZmVe,solana_monkey_business,solana_monkey_business,133585414,1652405812,2XBru63fzxzXKsn2xxms2r65bUfi7nwK4bCYoVfpbuVs,,89onbrKkwf6CYVdNxFj4Wv4jASZtyJcY7NihKdeuXbMG,,180.0,https://arweave.net/gQeZEifw_9qa7T573XRxfYoHtY5tf6-Etol6LTQscpU
73,zZq69g8jhZAjoGBGKXmWBgUT2p96PzcY5WEsEUCWyrb84Ah8NXZMfKy1yfWz73HzXQiSeETnKAN6KDyUy9C4ECJ,buyNow,magiceden_v2,55KCemvSbh5YDxwa3ESgBBPqv3oy5Y63rzKLYQ6DsYvE,solana_monkey_business,solana_monkey_business,133484061,1652332776,4JACov8KaG9SVX6THewsN4FeDTE2vY8VpbaZGDKLTdUo,,5N5o2EGqSTKjGSewmYtkpcnkXSaTAJiJU6yPFz2u4J8t,,186.69,https://arweave.net/VjgnsZ_tbHdUND3blrD_aj9jMm22MN3wP8L4qatV2nY
74,43pEpPPcv3GRaGFxEbJttMTWbpc4Prity9wwvCsrCK9FWEbXRvQFdJNAmzgRu56Rzo5YvAALVVpPrCdKfeF4ru4s,buyNow,magiceden_v2,GiZVQ1Vz2nfP82297Kn98GaMaCzSDP8C3uUyqSzHayVg,solana_monkey_business,solana_monkey_business,133448306,1652308088,Cp3JyQZ11uTTZoqrLCLcDnq61ruUM9xYdR1ZQETZWAuY,,CoUueYf4nGmC5h2Xcuyixnw2Hh8PztYjugGEcwq46rRW,,250.0,https://arweave.net/qJAm6SDM58rK6wM2aThPAUQIDFx0Bu6fDsxeoeTpDnc
75,2BjhDFYNTmpxY68UTv6ttma24FLNJb6HXQx5pxYRjPXRfUzfMnX8jodrKHnt3kRdqLtW422spE5x7821PNYm57mq,buyNow,magiceden_v2,BnjMm4amTYxiNyTG1MgiGJqCDntfAZW6z65nGm6gtxMt,solana_monkey_business,solana_monkey_business,133432697,1652296857,HC9zi2o3QyGiomu7NrmssuVVvn8saKVJJDyfP7Jrqihy,,CekDgBwqfwr8DZXpiEyAHYGSpGg6d8ZTkT9X8UqcvnJ,,175.42069,https://arweave.net/vlK8-szKb9-EnTA_SWlGY88dsWy9y5eDfkQE_32quJI
76,3q72M7mkHKB5UMG3WraRhSRNNGtkc5qjqTnnvEn8UXQXL4oKrc86bscKvLGT3JqYYqR67AyLT8MUNRAyU7Wi1XPe,buyNow,magiceden_v2,C18YQWbfwjpCMeCm2MPGTgfcxGeEDPvNaGpVjwYv33q1,solana_monkey_business,solana_monkey_business,133418852,1652286850,EK9ZwEzSddmGjsgttUkGr1PStJzVbR6JffEMqKAUuqiX,,GZFW2qDxZq3kv6d66qoYqYZyxxCcZu9qTqFZhnEdxCxY,,197.0,https://arweave.net/xjoTjL3b-MsPLbGn4mlh2-oUdHn6gOgbMDpWsr-dxII
77,3ERfkCA4SPEXbey9wJQdbSD6WY8DwSzKMdskPpqubjErSwjiAxVFE6QgMR7i8YK49V7BrJeR85NbLq3WCLMnqYtB,buyNow,magiceden_v2,617HsGnzeY3rHswm7Ke3Zh32jSnE8xgp7fMqxvASg7o9,solana_monkey_business,solana_monkey_business,133401552,1652274442,CUo4siegJASdSUkbnY5vTMkcyJJpZiVNmw3SDZZVZf7,,32F1WHtMLrxxU5SMR9Y8GTvGoaPEwhHpbKcQs6sSNDWE,,165.0,https://arweave.net/jtH0_GX1Nw17PXAZxnKZASzRmilZFhkDvAdz75pJ96M
78,5TL6mG4TsGpDHzoihgN9hgiSNUgEz7LEPJXTh4j6TaiySUfzBVU7Dz3mUZb82RgNb5r1YcGa2sdDAAeYgQqoGuKn,buyNow,magiceden_v2,8u6SZssju3YhcmMv9AdCKF4gth5CHQjQSgxrYsyjW7xZ,solana_monkey_business,solana_monkey_business,133158066,1652108312,EYm36tHX6PYdrFiZ9ja1q5jnaxpaKeMwuGfKGpt4MTZ7,,Gfvg6qhAoqAJwTC7fi6F6sdmjcMmFheWZB8XhgucsgZo,,280.0,https://arweave.net/_rL8KTX_740UGIESKiVI9aKz0yLPvoWBnYC1lFTppVA
79,HWHNQGwtYjbCyMc5MLPJrAvSCKeqYuans3X15TemTyQRfEuGhcPueCUtbUDH28bYNRxBVhFVGfwQ7K3Zuq78ZvK,buyNow,magiceden_v2,HYnkQFPGuztMJ1UJ5fZe8xHWfcCE2ZbUJTkiuXywGjDX,solana_monkey_business,solana_monkey_business,133108332,1652076629,EsWBip1M72wJ6rLLSUfZGHBepJ4d96yjSzxboNd99rS1,,7KwH3g5DhBWsnqm1XLMc2xY3XjtpGcURkwA9LsNdppft,,184.0,https://arweave.net/5H0vX518-0uB2OYeIhOYVSZ4OxiQ_tJtXR49vszzWTQ
80,4NUP2gjvtQLEPxzEdje1tFCGSox1FvpKBkyac7uGvmKwGYXWrPri1ofAdicEgQyPrUtnrrFQsxdPoaDDT9tKaQai,buyNow,magiceden_v2,3meFfB1KhgVp9aJ2G75HYB24CcpKCby7JoTZrH7kz2NS,solana_monkey_business,solana_monkey_business,132983112,1651999224,6DHoyjdQ8qNFNRUmCZ3PH19o735KGmYGaGcHzWK9tZF1,,CBRTbifCn8HR893vrqQUdZuA6RhWvVHC55XURpLFQLaY,,180.0,https://arweave.net/Mgs9v-yubsIiFK0h2i-NT6gNklZ4nok1bwXS-KrxP34
81,3Pf3ELEgcRUUHsSqXAzABrAGGHJ7Q7NaiPNkPPp5k7ktG1gm4UxHamviTqBNznMZfC6EEXY59bFvNBfewRTEeJtw,buyNow,magiceden_v2,GDS7NE8PuhZFneABgTkH9V9VPQraEnaUgC2WFV3SE2EL,solana_monkey_business,solana_monkey_business,132957565,1651983478,HKx5wbBBLVE7WXK4s8J5qHzDZkDPASJ4Ef9YGQSdqWd3,,82hZTVAoY6fDpG2rQ8W3QV4S9SUmr8wHgJLM8Ptr1tkq,,199.0,https://arweave.net/YrFkbD5FQDmMlX_OOOTTGa_cFTBerefG0rE40C4b3UQ
82,52hMGG4Yts35CK9hBFR46FXnCMGu5v7PnuELyRoJanrbw27ZzVE6SBnRjpQcDi9uvyndky2oyY27J8xn1YshB9px,buyNow,magiceden_v2,2XAxe69BcAPdhkhWB2456Us1vU538TiLd7T16iBy4UhG,solana_monkey_business,solana_monkey_business,132934427,1651968589,Dqn5otebZq6YV8BppynK56R5YjAtojeqiDF7MPSVjEES,,DB4HRizwYnWXiDuvqPpq3Ref85JgjEgZfpbapuggAYsB,,200.0,https://arweave.net/0BIlvC1hnN5SSKLNcw_aAcoP27-aM-45VmMDN2AlltQ
83,2h321cSDAv3sfbNM8egbzWMk5JSkuVvXLAbc1KZiZudLPBs1UUy8tzRNCWYAoZt8gC7Q1UtE2kSqdQyq1hRB8Zu5,buyNow,magiceden_v2,AqAvPmdJ9TiUVJLW7PB5dGHY2zXRw8sPemZdSC62m9zs,solana_monkey_business,solana_monkey_business,132801077,1651886650,3yqu8bKokmfHULY4nWG869p16F5Xn7CXyeVgVRckFzZL,,5N5o2EGqSTKjGSewmYtkpcnkXSaTAJiJU6yPFz2u4J8t,,196.69,https://arweave.net/McK-CoXlAUVRroGwexNUwGvgALBwQMX3RHdi8jCmTM8
84,zPFscF6F5YBW8yj85EnzjGgyjfpAtJKgaCLKyEmoBDHr8jDozFB9Gk2ebqcz2YJkGYvUSdKsNajVBQnAF2pm6qC,buyNow,magiceden_v2,9oBRZs8FyNKWr79Uo37vi7KKV1Qcqz8R1We45i4w8UKK,solana_monkey_business,solana_monkey_business,132658805,1651796743,9eMhYQshXPzxTPWFc3LvmXUHQPJfGRma96ZReQ1LNiF4,,H2inWN48oKwk1aBjGRGcKsfFFjPBvYbP1QRXzJaC4dwh,,210.0,https://arweave.net/AOWvnO5biOcQei_f3fxRhYuu1Cxpv8dSS6-_4k2-cV0
85,3tAN9Yt83qoR2WByWz4QV5nBoPhEK85U6vTWNcnSzyMo3jNkqNzyiguKxCEHHeRVqPrzsP8nm8UUsf4ZX34fjxqP,buyNow,magiceden_v2,DcjFwtbEbACsx32uJpxwu1rfAfhXGhKAtkyZvAhFvTDm,solana_monkey_business,solana_monkey_business,132516573,1651709655,GsDfA5bBGyfUjBsduCt3yHAqrj6tKzrZZn2T5BX7Rp5g,,EjRAud8cpdSzw3gd7SYZ9fNKFsJgtioXm3g4bkLry2sx,,225.0,https://arweave.net/FBcDBaw8iPWEJ0VM9t-HDruENkbbvNq55KEvZusajDw
86,PY5vKcfzrWoPkB8tN1kAnf7yu9t2BuWcpZqqnFCfuQvSWqRsfLMqYBbLNDnjZj51C8HfiUjb6JkdgydSBv5AU38,buyNow,magiceden_v2,CP6ocVX1X1fF4KEw7Q36j6E6BntWo9UPWkEZFzsTAFCc,solana_monkey_business,solana_monkey_business,132493658,1651696157,AyAawkWCjuVmBXo8fcBRHXAFG6ZWMXDjN5PL7JeDrmVJ,,ATxPcMfYkEDt7H4PUvyRkbXJ2EBteHvwXstLTkt2i7Xp,,212.0,https://arweave.net/oevgmi4JvmKzbRd2gAgj6PluHI8BY-8Y7cZpSLbGt8A
87,oDt56q8hyroQ9LKZsD25JDrBBS1ts7q5SCi84aP9k6YDzfupygmdQdeoe4zgWgqM4g4z3UtNemm4a8DPYdCHry7,buyNow,magiceden_v2,4HhRms9WakLYXq67Kdv5nYPLqYVK21F8Kw6sS6LvTA6J,solana_monkey_business,solana_monkey_business,132469222,1651680831,Dfh2AaUX6bhKcgNGuwjFE4qALKqDC4fQPC5R2K1CTomh,,4SKyWhGiTgCc5RCRAombGrVkzzTxfT47rMhgZ48RPAAg,,220.0,https://arweave.net/C8QKpZDYgd5fXU3kpyPv2LieXOWCpcVI0GHEGxJilyE
88,4wmowtbau1uS6nJV6K9ea7yjBb5b37KGWuz57Xpv5Bb8S6srSvBvuoe4xZkf8bx3Li2z2oCaBc23NewVVhTKd5eP,buyNow,magiceden_v2,6ow78UdE3V2n2YbMyfz7qQ1GzgzL3vSqGoUWg8gAYBWz,solana_monkey_business,solana_monkey_business,132466609,1651679187,HWfw4T5YevZkyXUUXAW1L6HLknW48nbLtYWkQbtsyqeL,,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB,,194.0,https://arweave.net/UDKCL1ni5S_OWcloSwHob-LZMTEyCyz7hAoI2sIrxvU
89,26y7ph8LTJBA3VESJH59ucfWaVMXdthRKxCMEiAEF284ELxC1PkVvYZuHYtr3Q2NAowvBh3XZZGLYjjy6FYGZAR4,buyNow,magiceden_v2,9fHevGmm5Lb2bj4NQiCM9d6pvLopjGWGS142FP6FGw84,solana_monkey_business,solana_monkey_business,132454594,1651671921,5PQTz3egzdB5mnaUmUwu2vBGMpGYRtkBYgqgJPYEyyxD,,AL8FhB42pDk3ri8KLCJh99mhN75z2WjwMMheoF3QvDVX,,225.0,https://arweave.net/QkbkKmDhiQEE80_mZjTMV_Cdnolu22RivS3RjkA_7Pk
90,hv3YUBTFudNiUEFfmfvXSVWAGrKHkrspBNwFzM16ZHwJd8Kybj8ktarcQ7JnNviihkPbnozg5DRdcnGpteeefdD,buyNow,magiceden_v2,42BvWveptC4LpQXTz2QM9pJLGYoc6wuTMFpT27xvYL8D,solana_monkey_business,solana_monkey_business,132355402,1651612082,BVEo5P4CdBfGhZ73BKmnKPaLn7yJD84Du7whbtPTJiMr,,BPwCAqUMnci1KfSdG94W48NWV4ni81tprSSTxQjae9Bq,,230.0,https://arweave.net/-Q8JyCSTDijoHZjsYGL5HU8k5w5s-pkX1RaJ6lDuMKY
91,63RvSKbo7NvNxBLAcmuMiHg6vP3FwPjzVywpkQYnmW9jdsaxJRftTw3nRcz8aiyuSnq6oxsEjTQ5XHXQ6vUn5yK6,buyNow,magiceden_v2,GtNJvyQVXEwN458TiwiBfaD2RLxu5AZHQp8t6duKhUCb,solana_monkey_business,solana_monkey_business,131848014,1651265473,4m827oEE84maJ7wtFZcRZFkiEM3a43DXnFR2bBnw1Gpf,,2GDt7JASEKmarSmfjG8PvwLnJD8cKDz4SsJCNfYPkHLm,,237.0,https://arweave.net/VbzGpoBB9stxqxSwY4n1pJQV9JL2L9hNucAL_u-Vzy8
92,2R3BiZrE1ToeDpYMwudufdEyg3dtfYj4SyZRSVfGkVtk7kzTBSqgtzj2pJWC3C5DctKKCpfkZD6BpWW2wQybtNAr,buyNow,magiceden_v2,EVCunW1vLKUpxHtxanrcZxHKoEyAS8n1MJRUvJxuUmX7,solana_monkey_business,solana_monkey_business,131836147,1651257101,9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,,E62Aq9dKX2YiujojCYG7J6aSMy8Kp7KUafoAMVAa5pRZ,,320.0,https://arweave.net/Ru7t0f3mC1LHPNSW_URHZwczC75s_QpizhTjPtvAqMQ
93,2ZtNMobpznuhnX5rZPrqWXsf6yzGmGBJ19MZo7Vthwj5rsR3FxcVZntKJjXLXovTrm1uXYTyjV957xHbdVwSgVCu,buyNow,magiceden_v2,9jd4ws3sC3aF7Ehu6tDnRUkcQb4qgajvwB8QvER7GoiL,solana_monkey_business,solana_monkey_business,131836108,1651257073,9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,,CsvW3yvJiUs99j3ioLyXULDe5G8w47Upfv7UVWNgAgQc,,270.0,https://arweave.net/YCVF5n7Dj-bIdTLmAQAAFZl6YLFsjYacCIY5gFGYhq0
94,28j81pRQY2xniPdaxmScMuRvFSTCW8RgbYeT4itSS8uNxEGjfCcqrX4utqWbzy7fG7GTpCbAzYSd27KMSHv7yKyL,buyNow,magiceden_v2,DWLb63gFojW1oKEURmwm2pcvCnCMrHs1aooFaDwktQfz,solana_monkey_business,solana_monkey_business,131822259,1651247920,7dZNJv7WNbVaCS73qXHg9phbEFKLEpzW6vZ98Di3ComF,,2sppDwqvjtk4stSBVNPxoz314gDcRswPU4M1pQ7H49Q1,,254.0,https://arweave.net/VT_x-klN5DOX3YAAxSdm-8c2zOG8MWqPgAE5ORgfIeE
95,3h42AtLNAVsuFbMXyKjKL7cEZseEmVgnAynodv3KQCr7w41V9Lq6UR1xRzn44XcQrZxjCfq3spiYHrbS7Ab3APbq,buyNow,magiceden_v2,2tYUbLKLRbY2kz64Wo4B7rTeeaeMNV5PsSa8ndAZs5KU,solana_monkey_business,solana_monkey_business,131797477,1651231669,55fLv132aUEWYngfRWU1VTrASbPwEvzDQdLbManPZXqQ,,94mKkMHdKm6Axiy8dqZpuh3saP7Fs9Gm4iuiD152h1Js,,300.0,https://arweave.net/jZnkmh-4FfjYREbjYkVbCZRyDLU0BMK5uIQGBF0Tc8w
96,5EgKaGSQeBLEQWSty8SGDKwfGZRqTFCJDRp232iJSyA2wVJvmZcnzh61189vq9QrqKTJ4sk1xKoUzmeqDz1ihiUF,buyNow,magiceden_v2,sW2WNUXTQ5EShgxpbiJu4nuJXGAHHnzqLG3kXfBQemo,solana_monkey_business,solana_monkey_business,131797375,1651231611,55fLv132aUEWYngfRWU1VTrASbPwEvzDQdLbManPZXqQ,,3pcX9AgkxDVvmL7JxyM7dZgcCxPGDT5s3inVqn3wmNJW,,240.0,https://arweave.net/90PDww7V8330cJpWEQmrarF-mmOMiFMK3fspop-M_As
97,49tWFt6KbGBksBSPVU4K96LdbEPzCYeTbtVwNN2A8qoWortfhJrjhg3iFetbt1DbqxdAVpuySEFFav9mPd54KkVg,buyNow,magiceden_v2,EHL2Mu7T5VioJoKqbRHGNBCvSUmEH7pqDzEHoDXAgsA,solana_monkey_business,solana_monkey_business,131735698,1651189564,GPTY5F7tArRh3MKcYJoSu7b5GSTLSiWtguVrEEypUQt1,,5EfnazmKPETHTLdx6MMCUTKuJBFKd2KrRgz1MmiAnNz5,,250.0,https://arweave.net/1Hi7qgxo3oukwDnV7xQfI_58NryMOO4sOgdeNTyraRs
98,4bhxr5zRjbKrxmR9WY9i6pd2iZSaypt6YUtRDmF699kvsFbuza3Fi33cmWgUmYRnboV5QuJYDahytCEN6Ru23mR9,buyNow,magiceden_v2,DEVaumiRCw6USFwjL3kdn47Ubenpsu4iZjeDVrHznwqK,solana_monkey_business,solana_monkey_business,131720814,1651179024,DxgoXwXScZA4ducg7o81AxLVcBRbwPrBgBFPGQfVFRhE,,HJzj3tUEytdM1NLDgA7suNBMdUtLvhZPs3BCY6gREb6k,,240.0,https://arweave.net/tNhnSbbpxp8qS7R36xjw2V90RPhhHIvcEz67FJFithc
99,69iK9G1m9jWDmgXCeVtJt8BpeedSaTcj2TSRmVaqK2uhJLJZLikMrEbgyjvAAHgvwNDarPc5uqymWze9xNaewWh,buyNow,magiceden_v2,6pe3BJpsJf9aDGAMNbxYWrCp5uAVRgzqxQkbqHtzeSRc,solana_monkey_business,solana_monkey_business,131710929,1651171977,QMr73E5K5FK8xw8kiCt19J9beiLdrR5RBxURxPtWi8q,,9bgF11ypBiKRgSHxA4hYkWRvh3rW51aGNi6MgoKYTj4j,,250.0,https://arweave.net/DoTCKlQ9PVFTUDbNcEQOJYvy2_S3ji-dU9XzjfDxqD8
0,iCYZs5vqVMLwTHgn5DUviXzfoQLMVDU7W4HuVHahznCmRxi5ChUi9uYDHET63vSWUm3n43GrrKuwsAuyEJvqv4u,buyNow,magiceden_v2,5GtcBzHeQPijWSPv7uxZ4bANbXtccmnsw7YKFm2N3FBy,solana_monkey_business,solana_monkey_business,131686573,1651155855,8WxZRMVNHSnVxuXPhUgP6g8NEaRRwhYL4trvMWPUjVpZ,,4LA3sjWX82jf2DBUtm59z385hxNbJCvp9dZLTYXCndup,,235.0,https://arweave.net/eqHAnHsc_ezD6y38EqXbcNpVx8OE3tJahwbp0N450Bw
1,DgexdnhLRHwhrD191AL2Ueaq134N7VYh8JsH7h9ktWJPDQPn9NaULxVQzFNXt6bXyEbiEkNu3scTtx3PK6hgQaX,buyNow,magiceden_v2,HKM4vjDKq2j9ECeC5qi4GC6vEY6hwnt5KsCRbUoC8hAF,solana_monkey_business,solana_monkey_business,131686094,1651155534,8WxZRMVNHSnVxuXPhUgP6g8NEaRRwhYL4trvMWPUjVpZ,,9esGMuGucpERznA2sAxKNbvSfrd5QFjVpr5krwurAf7H,,238.0,https://arweave.net/qg-P9deBsZjYMZu0J8Ji_wIvrvgrvYaYUletfaYlXgI
2,4Cf5UD1mhPu5RtN5fEsDh17EKxj8ib5YJdc1vMoVfTNYhviqR9E5E8PENpcB8faLX1BYxANdo299dR4XcWpzaieB,buyNow,magiceden_v2,4k7hMsBp1jEBdJ3JMg41769PACeT84tYQvoMHAkpbFdb,solana_monkey_business,solana_monkey_business,131685923,1651155409,8WxZRMVNHSnVxuXPhUgP6g8NEaRRwhYL4trvMWPUjVpZ,,2K3wYZSwjQdCHKJay4LpH3Hd9XDMw2TnWAEAhxrSr31u,,234.0,https://arweave.net/4lKzM6732-Zh_mY0PVtYdJZQi610lt8Ay--tMLaJoNc
3,331Wa5nBZe8AjN7Dzo5TMbDxMLkE3amHdmz5Bx3E51T7MA6AE2a1eCLSMUH1jmYgc6dgurEhojLXD7insLTGquFV,buyNow,magiceden_v2,6ow78UdE3V2n2YbMyfz7qQ1GzgzL3vSqGoUWg8gAYBWz,solana_monkey_business,solana_monkey_business,131662985,1651141002,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB,,DMeZ4t7PzHn9EfLhLVe8s9b5fD83NSrNdbnbM6D1Dj49,,225.0,https://arweave.net/UDKCL1ni5S_OWcloSwHob-LZMTEyCyz7hAoI2sIrxvU
4,4UHgox1gwYpkDbGbzK5UwTVnszT3Y2mc2yPYa7GcKg4ow3ws4pgibWNiwZG75XVrTytSZwMFeGwUw7CNPq9mao3v,buyNow,magiceden_v2,8RWQ8EUxLcE15ix8WbrVckBFKJvEYBtzVxyGbP3g73W6,solana_monkey_business,solana_monkey_business,131634450,1651123887,G36xZhaHPtKNaGC3oWKtRHMCBWomkDT4BoaBxkLRGYjN,,3yqu8bKokmfHULY4nWG869p16F5Xn7CXyeVgVRckFzZL,,210.0,https://arweave.net/8dg50fnXAo0BD21sZSE0PWh-zSbSremPqYT5H80wrf0
5,3ajH5HvxJeKWhaP9z3XEQQnpdaQsxMgWTxuUNWgxv42TKijVtneLao3dEcQRc9MBjRNPR1qVvZzqKBFZADdgSkp6,buyNow,magiceden_v2,bqr6j9hKGqoA8BBbwJoQKzYfAtKjZL6fBbAEVg6bz98,solana_monkey_business,solana_monkey_business,131631014,1651121819,7Y2S3qvPhiBd6zCW5b2bu1W4yZ5pMF7z2vqxkt8zEGrB,,2q573FduySRmKuVZMLhJbVswAvWQUCUL6Bs137atHZQD,,205.0,https://arweave.net/X-cf6_d1YSEc-Aj2ocaxqODuXZNu-7TaZK-QoYAUkI8
6,5ZwC41TtDgi99rr2AodRfbHwmG6GZsdByGRfT1oyD46VPSpWsfEDRS9E7NcsBAmugSqnCcuna3mZDvN3QoWxPjme,buyNow,magiceden_v2,DyuvA2FkQKtVAZsdpPkcm2v23USLrpp7JLpuiB9fyPgq,solana_monkey_business,solana_monkey_business,131630524,1651121514,8HbnuMjRT8oD4gArZgFM4X7huFrTQh3afJCjcadb5w5N,,EWmzVeqhpzmgdvJGND3MB6hx9bsX2stiRPJmN4iLjRYG,,205.0,https://arweave.net/IEnqTMypmXC3qpUFI0tE2pvZs_cuevbt6qFxGgnHDws
7,oHRAyj76ngdUH4BiPkThuff1HZ1Q3bcHHMGAKY3prX8GECCx9bA8kWCtq3GDuDYZ9nHYe3ifx2p8WxkUwLeyBWb,buyNow,magiceden_v2,6BCy2w3y1G52DMovVXDdtWgNgWsfvucoJpzRDPcwwqWo,solana_monkey_business,solana_monkey_business,131575102,1651086989,Ht5tqGiAf5tF8nRVDnpdvj7B9vNot6ijzykEDtQypxYC,,GxHamnPVxsBaWdbUSjR4C5izhMv2snriGyYtjCkAVzze,,198.0,https://arweave.net/-WVj-Bwrm6QewVtuKLcE7heG5YRyEfkfcpt6aIzkmGI
8,4TMXhzUWqTH4WDBRTiWqHwbtEzb6kxYU897PGcYxrHxbYjBSZumwCYY67YWpqqqw864Wp6NoCoX8BHPkUTAQ7bKn,buyNow,magiceden_v2,F8pKfRBr3g3YjVSKT5vMLVegAAfao6vevmDDKjYEDAY5,solana_monkey_business,solana_monkey_business,131430838,1650992175,691sJ7cgdspmsjzKkssJqhFTuRggsustZpDaHkFYwL8v,,81eg7veeFvFp4bnR4PNRvZkj6FgWbAertgxkWB19Jfr1,,218.0,https://arweave.net/osUCrr8mkCcLi5ZGvgraZMIf68TZe-2B9B8Dt7jeb4I
9,3huPVwg1Sv8Mua4ENFhzfVXf2B9PFvHgWK65Gb9DzmNZ86AHSjwJ7NNL66GJkyqguVbooYfLxJWiCsib6aVnropm,buyNow,magiceden_v2,2E2gfsHnFWomsZDgUnnudweiNeNob7sPufhhwB2MnSyV,solana_monkey_business,solana_monkey_business,131344235,1650935838,6agJ1fgnCUpH1s1yEEPQvqKrqK4CA2cGd14h2MjTN5x9,,FstN8jiYNfp277AxBwo37KRoJdbBhmRJN8GNZRKLyuZc,,213.0,https://arweave.net/eII4VbwITCFXZupy4GhzJ6902CducJJzI1MaYLqPw98
10,5SG6HwryJ7Luedcn6hPSkk6vNkJbEQZUQFVuw69KW3DMYj1ZJRqepo6Cpb5AKpsuhDiGXfZhZEs27NjtaQTHQmHZ,buyNow,magiceden_v2,8RWQ8EUxLcE15ix8WbrVckBFKJvEYBtzVxyGbP3g73W6,solana_monkey_business,solana_monkey_business,131327029,1650924168,3yqu8bKokmfHULY4nWG869p16F5Xn7CXyeVgVRckFzZL,,EuJFhkXsjUMf4A5xTgY4RvJDyG5mWtnPVn2RSH9qAVQu,,180.0,https://arweave.net/8dg50fnXAo0BD21sZSE0PWh-zSbSremPqYT5H80wrf0
11,5kBzEuafK9EnNR4ZxVsBu3A6rEqArkHhCQjaMe9cBxCCEZsrP8SpWr5Xb6pnQQbKTFfuVaxcb4fSMcpb3WPyTAhZ,buyNow,magiceden_v2,APuShs3iGeJGgTnDhK8jQmoRgEU1tV5Df2BNZmhMv7wG,solana_monkey_business,solana_monkey_business,131313843,1650915214,FqTytZP8LWAdhXCmoQqAgfbHUTABb8GgAQeeBnSRsYLV,,FQWz9u4rjUtSm1FbjKm8rDbjoKjdWLcToKVcDmwHu7NL,,185.0,https://arweave.net/EM_1qY-HJ8cTpRmtQxZTlYMz2YeHrJuRO4uN5nnWVZg
