,name,background,clothes,eyes,head,mouth,neck,skin,speciality,specialty,version,background_rarity,skin_rarity,speciality_rarity,clothes_rarity,neck_rarity,head_rarity,eyes_rarity,mouth_rarity,specialty_rarity,version_rarity,min_rarity,max_rarity,mean_rarity,factoral_rarity,rarity_rank,id,tokenAddress,collectionAddress,collectionName,imageUrl,chain
2190,DeGod #7932,Teal,World Champion Robe,None,Plank,Clown Nose,None,Turquoise,,Quarterback,,0.13013333333333332,0.09533333333333334,0.9998666666666667,0.014933333333333333,0.5170666666666667,0.03333333333333333,0.5158666666666667,0.023066666666666666,0.08173333333333334,0.8954666666666666,0.014933333333333333,0.9998666666666667,0.33068,176.71507535805324,2190,7932,45URh9obckwPp4VVcnHko6StH4vfi4WNTQBLjMfguyMr,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7931.png,SOL
2191,DeGod #9492,Deep Ocean Blue,Godly Tunic,Neon Shades,Babushka,None,None,Poker,,Black Eye,,0.1232,0.03986666666666667,0.9998666666666667,0.022,0.5170666666666667,0.021866666666666666,0.03866666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.021866666666666666,0.9998666666666667,0.3234933333333333,176.68493751461259,2191,9492,CXcmRNk2oCh6g1Ei2qfbQsTb8tNbKyqf3BrYakVfyQbB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9491.png,SOL
2192,DeGod #8334,Olive Green,Tracksuit,Red Wine Glasses,Bed Head,Clown Nose,None,Marble,,None,,0.1288,0.0948,0.9998666666666667,0.022133333333333335,0.5170666666666667,0.0528,0.022266666666666667,0.023066666666666666,0.5205333333333333,0.8954666666666666,0.022133333333333335,0.9998666666666667,0.32767999999999997,176.6673586417672,2192,8334,FexrzDpRWC63MLcj4XmvvejvpeysYh6XsMSXTnCix7mg,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8333.png,SOL
2193,DeGod #4335,Red,Googod Tee,Eye Patch,Mullet,None,Pimp Chain,Poker,,None,,0.126,0.03986666666666667,0.9998666666666667,0.0368,0.021466666666666665,0.030266666666666667,0.0324,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.32308,176.61316636787575,2193,4335,HMjtKnB1QarPyPPWckfYTYnPCX8XqyT4yws5Aoc3MQMV,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4334.png,SOL
2194,DeGod #9280,Brown,God Scout Uniform,All Seeing Eyes,Curly,None,Christmas Lights Chain,Turquoise,,Forehead Diamond,DeGod,0.1292,0.09533333333333334,0.9998666666666667,0.03693333333333333,0.06693333333333333,0.05346666666666667,0.0352,0.5281333333333333,0.027066666666666666,0.034,0.027066666666666666,0.9998666666666667,0.2006133333333333,176.60900480458892,2194,9280,2NiwMu2akMpSh5nhvHCScNGNuDjAwGhC7Tvi1B5pGEVt,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/9279.png,SOL
2195,DeGod #8149,Hell,God Scout Uniform,Alien Spectacles,Curly,None,Gold Chain,Leopard,,None,,0.0276,0.08106666666666666,0.9998666666666667,0.03693333333333333,0.04013333333333333,0.05346666666666667,0.019466666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.32026666666666664,176.5647083868059,2195,8149,4u1J8J9rZjAnR2PsNGktZbgiyZNSQ8hEYBM4JnFjPGZp,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8148.png,SOL
2196,DeGod #6381,Blue,Googod Tee,None,Bloody Horns,Vape God,Diamond Necklace,Poker,,Black Eye,,0.1416,0.03986666666666667,0.9998666666666667,0.0368,0.0416,0.021066666666666668,0.5158666666666667,0.0472,0.0488,0.8954666666666666,0.021066666666666668,0.9998666666666667,0.2788133333333333,176.56008680209183,2196,6381,Cos6iJDT6dFGSqt9FZBkTi1xgWdU7r37Vb2M1bk1ATAg,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6380.png,SOL
2197,DeGod #8251,Teal,Hawaiian Shirt,All Seeing Eyes,Bloody Horns,None,Friendship Necklace,Marble,,Earring,,0.13013333333333332,0.0948,0.9998666666666667,0.0196,0.06426666666666667,0.021066666666666668,0.0352,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.0196,0.9998666666666667,0.28730666666666665,176.53095266168938,2197,8251,HoQJzuHBTzTDqdRedT7d9JGA2snU6exKjXnH1bndTPa3,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8250.png,SOL
2198,DeGod #8942,Olive Green,Tourist Tee,Playboy Bunny Glasses,Gold Leaf Laurel,Heavenly Wood,None,Marble,,Earring,,0.1288,0.0948,0.9998666666666667,0.0504,0.5170666666666667,0.031466666666666664,0.021466666666666665,0.02266666666666667,0.08453333333333334,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.2846533333333333,176.515436302207,2198,8942,C7KJiPBGvDXF3PFmkkiy2qbpTi2xtAcUyzEuYNk45ktX,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8941.png,SOL
2199,DeGod #8824,Red,FTX Jersey,DeMonacle,Headband,Party Blower,None,Lavender Stripe,,Earring,,0.126,0.09853333333333333,0.9998666666666667,0.015066666666666667,0.5170666666666667,0.0516,0.022133333333333335,0.08613333333333334,0.08453333333333334,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.28964,176.50802321446665,2199,8824,CvR2VMh6LbdiTtav33mQas7WGVmZgBchEe6BnF9Vo4Xr,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8823.png,SOL
2200,DeGod #7511,Blue,War Armor,DeGucci Goggles,Bleached,None,Silver Chain,Leopard,,Black Eye,,0.1416,0.08106666666666666,0.9998666666666667,0.0312,0.06666666666666667,0.05213333333333333,0.015066666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.2859999999999999,176.50435638283895,2200,7511,AWfqXbSFzhyLDyVQoVP7BwtbTeLFUmHGbimWrpM6bXWs,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7510.png,SOL
2201,DeGod #9556,Deep Ocean Blue,Godly Tunic,Alien Spectacles,Fade,Hipster Beard,None,Marble,,Earring,DeadGod,0.1232,0.0948,0.9998666666666667,0.022,0.5170666666666667,0.05173333333333333,0.019466666666666667,0.0788,0.08453333333333334,0.07053333333333334,0.019466666666666667,0.9998666666666667,0.20620000000000002,176.45153372984393,2201,9556,27y6V9tY2adzQ7Jwid1pDRRjUqeeHQymBaHgKSeW3qh8,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/9555-dead.png,SOL
2202,DeGod #9890,Blue,Caesar Tunic,Clout Goggles,Prince Hair,Santa Beard,None,Pastel,,Rockstar Tats,,0.1416,0.029733333333333334,0.9998666666666667,0.04306666666666667,0.5170666666666667,0.05093333333333333,0.040266666666666666,0.04733333333333333,0.023333333333333334,0.8954666666666666,0.023333333333333334,0.9998666666666667,0.27886666666666665,176.41695258428763,2202,9890,DNcv4MWK4P6mUSoSK3WMTCCy3RF5obt4LpwKbwHLNHdG,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9889.png,SOL
2203,DeGod #9367,Deep Ocean Blue,None,DeGucci Goggles,Mushroom Head,Party Blower,None,Lavender Stripe,,Earring,,0.1232,0.09853333333333333,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.023333333333333334,0.015066666666666667,0.08613333333333334,0.08453333333333334,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.28898666666666667,176.41354482774955,2203,9367,5bkhYr2njHxS5GQactovbnjtGEEkNhZxQNNzpQDBouhM,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9366.png,SOL
2204,DeGod #3043,Red,Tracksuit,Money Sign Shades,Fade,None,Paperclip Necklace,Zebra,,None,,0.126,0.0772,0.9998666666666667,0.022133333333333335,0.07,0.05173333333333333,0.014133333333333333,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.014133333333333333,0.9998666666666667,0.33052000000000004,176.37236418590675,2204,3043,HJbUQoGvLLiAoEwebQGSdCD4kY2hpzxNxVTs5YBpSFk7,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3042.png,SOL
2205,DeGod #6458,Olive Green,Radioactive Tee,All Seeing Eyes,Godfro,None,None,Marble,,None,,0.1288,0.0948,0.9998666666666667,0.0112,0.5170666666666667,0.0308,0.0352,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0112,0.9998666666666667,0.37618666666666667,176.34025992351656,2205,6458,9UmymRMi5U5AqLBaDEUc1mJwBUVkuBijLM4uPwLo2QMj,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6457.png,SOL
2206,DeGod #3838,Purple,Peasant Blouse,Eye Patch,Babushka,Cigarette,Friendship Necklace,Navi,,Quarterback,,0.12746666666666667,0.051866666666666665,0.9998666666666667,0.046266666666666664,0.06426666666666667,0.021866666666666666,0.0324,0.047466666666666664,0.08173333333333334,0.8954666666666666,0.021866666666666666,0.9998666666666667,0.2368666666666667,176.31449312735978,2206,3838,7oUU2qh5UAT8MvcMGiVnYEuDWLgKrLpsd1erptMdTLLN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3837.png,SOL
2207,DeGod #3065,Deep Ocean Blue,Godchella Hoodie,None,Skull Mask,Porn Stashe,None,Zombie,,Devil Wings,,0.1232,0.0172,0.9998666666666667,0.049466666666666666,0.5170666666666667,0.0196,0.5158666666666667,0.08506666666666667,0.047466666666666664,0.8954666666666666,0.0172,0.9998666666666667,0.3270266666666667,176.30470270215878,2207,3065,G3STmXSH8eaKS5Cm1t8aHFZyo3aXRRLaeacNp2oGYCBU,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3064.png,SOL
2208,DeGod #4811,Deep Ocean Blue,Tattered Tee,Clout Goggles,Mushroom Head,None,Silver Chain,Poker,,Devil Wings,DeadGod,0.1232,0.03986666666666667,0.9998666666666667,0.04493333333333333,0.06666666666666667,0.023333333333333334,0.040266666666666666,0.5281333333333333,0.047466666666666664,0.07053333333333334,0.023333333333333334,0.9998666666666667,0.1984266666666667,176.28597206901583,2208,4811,2cT1qEUbPXYz212Rdc1QcCPKAfqBm9nmFdDWY6JeguRA,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/4810-dead.png,SOL
2209,DeGod #3189,Blue,God Jersey,Playboy Bunny Glasses,Mad Scientist,None,None,Joker,,Earring,,0.1416,0.025333333333333333,0.9998666666666667,0.021733333333333334,0.5170666666666667,0.0516,0.021466666666666665,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.32867999999999997,176.28576727336602,2209,3189,ACWkqPyTFgfH4S1gXSsfUmFpjwNxMFJUpXkiewAKr64o,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3188.png,SOL
2210,DeGod #6213,Blue,Bleached Tee,None,Prince Hair,Clown Nose,None,Zombie,,Earring,,0.1416,0.0172,0.9998666666666667,0.03306666666666667,0.5170666666666667,0.05093333333333333,0.5158666666666667,0.023066666666666666,0.08453333333333334,0.8954666666666666,0.0172,0.9998666666666667,0.32786666666666664,176.24872075792004,2210,6213,4E19Kz8fMqUTXhWiXdZuKV49PQjoh38VwrsqWMouhKdc,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6212.png,SOL
2211,DeGod #7893,Blue,Jean Jacket,Eye Patch,Curly,None,Pimp Chain,Marble,,Forehead Diamond,,0.1416,0.0948,0.9998666666666667,0.046533333333333336,0.021466666666666665,0.05346666666666667,0.0324,0.5281333333333333,0.027066666666666666,0.8954666666666666,0.021466666666666665,0.9998666666666667,0.28408,176.2080753625411,2211,7893,996N2bjwDVhSzt9s6GZd3tjtcuaNQbXkoPckyFXroE7a,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7892.png,SOL
2212,DeGod #7346,Blue,DeGod Cutoff,Alien Spectacles,Babushka,None,Friendship Necklace,Marble,,Black Eye,,0.1416,0.0948,0.9998666666666667,0.04666666666666667,0.06426666666666667,0.021866666666666666,0.019466666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.28609333333333337,176.20311186328686,2212,7346,4WMDyxAw3un58jacarnvxXhrsHMooPeP8KUY8KfD9SP3,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7345.png,SOL
2213,DeGod #2508,Supernova,Overalls,Neon Shades,God Dome,None,None,Pastel,,Archer,,0.028933333333333332,0.029733333333333334,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.028933333333333332,0.03866666666666667,0.5281333333333333,0.0828,0.8954666666666666,0.028933333333333332,0.9998666666666667,0.31834666666666667,176.16795100704636,2213,2508,CcWedWffikLoj3aYtgSK46LqF8LkLCgpu4RCo8RMxF3e,Hx8WGY4MqX5RL8Aqku7PofJ63PtCcFk6vrkGGt3yW5um,DeGods,https://metadata.degods.com/g/2507.png,SOL
2214,DeGod #3063,Deep Ocean Blue,Overalls,None,Ushanka,Clown Nose,None,Turquoise,,Angel Wings,,0.1232,0.09533333333333334,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.026266666666666667,0.5158666666666667,0.023066666666666666,0.024666666666666667,0.8954666666666666,0.023066666666666666,0.9998666666666667,0.3254666666666667,176.08750183932418,2214,3063,J2hvoGsCyT9zVnc7SUvTEfxnHjcFnKkChGj1e6BWjGdB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3062.png,SOL
2215,DeGod #7071,Blue,Radioactive Tee,None,Bed Head,None,None,Leopard,,Angel Wings,,0.1416,0.08106666666666666,0.9998666666666667,0.0112,0.5170666666666667,0.0528,0.5158666666666667,0.5281333333333333,0.024666666666666667,0.8954666666666666,0.0112,0.9998666666666667,0.3767733333333333,176.04612471260825,2215,7071,8ADozfQisgmsTwXfPESDtZmYT17H6MWr5Qv48dVrUKmH,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7070.png,SOL
2216,DeGod #4861,Hell,Steve Jobs Turtleneck,Steampunk Goggles,Leaf Laurel,Party Blower,None,Marble,,Archer,,0.0276,0.0948,0.9998666666666667,0.031733333333333336,0.5170666666666667,0.053733333333333334,0.019466666666666667,0.08613333333333334,0.0828,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.2808666666666667,176.01135505801065,2216,4861,EW7G5mArtnXKujhDXYaQJT59aUocm3MDD4ByUXSz9tSR,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4860.png,SOL
2217,DeGod #9413,Blue,Overalls,Money Sign Shades,Hippie Hair,None,Christmas Lights Chain,Lavender Stripe,,Black Eye,,0.1416,0.09853333333333333,0.9998666666666667,0.03386666666666667,0.06693333333333333,0.052533333333333335,0.014133333333333333,0.5281333333333333,0.0488,0.8954666666666666,0.014133333333333333,0.9998666666666667,0.28798666666666667,175.9711787941106,2217,9413,Gsb2CTqEgT7jTgEgcZpwcogFW9J1RGre3XwJKwDzaXEN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9412.png,SOL
2218,DeGod #9706,Teal,Googod Tee,Alien Spectacles,Gold Leaf Laurel,Cigarette,None,Leopard,,Black Eye,,0.13013333333333332,0.08106666666666666,0.9998666666666667,0.0368,0.5170666666666667,0.031466666666666664,0.019466666666666667,0.047466666666666664,0.0488,0.8954666666666666,0.019466666666666667,0.9998666666666667,0.28076,175.95346472306082,2218,9706,AK5cJ2wWmFhX7cZjBsB35E6yxUPAknDzRDEBTkfsLQL1,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9705.png,SOL
2219,DeGod #5651,Purple,Bleached Tee,Steampunk Goggles,Mushroom Head,Party Blower,None,Zebra,,None,DeadGod,0.12746666666666667,0.0772,0.9998666666666667,0.03306666666666667,0.5170666666666667,0.023333333333333334,0.019466666666666667,0.08613333333333334,0.5205333333333333,0.07053333333333334,0.019466666666666667,0.9998666666666667,0.24746666666666667,175.91032489695354,2219,5651,2uU6WCvGBrENvWvKX5PZBhhnQJxNvxCcEdyukLd63Ywa,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/5650-dead.png,SOL
2220,DeGod #6958,Olive Green,Jean Jacket,Rugrat Frames,Leaf Laurel,None,Cannibal Necklace,Marble,,Angel Wings,,0.1288,0.0948,0.9998666666666667,0.046533333333333336,0.0388,0.053733333333333334,0.0212,0.5281333333333333,0.024666666666666667,0.8954666666666666,0.0212,0.9998666666666667,0.2832,175.90677003329264,2220,6958,AzHpbRLEAafhBhrq7Xuhvec9z3vjGskZkShyS8UY3UcD,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6957.png,SOL
2221,DeGod #2538,Olive Green,Googod Tee,None,Exposed Brain,None,None,Ape,,Archer,,0.1288,0.0448,0.9998666666666667,0.0368,0.5170666666666667,0.010133333333333333,0.5158666666666667,0.5281333333333333,0.0828,0.8954666666666666,0.010133333333333333,0.9998666666666667,0.3759733333333333,175.9036247210071,2221,2538,41WCfq7UC3J8JRzkiJyfTXJgSeoW4attkQ8EBaafUNz7,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/2537.png,SOL
2222,DeGod #5846,Alaska,Bloody Beater,None,DeGucci Bucket Hat,None,Friendship Necklace,Leopard,,Quarterback,,0.0272,0.08106666666666666,0.9998666666666667,0.0236,0.06426666666666667,0.019733333333333332,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.019733333333333332,0.9998666666666667,0.32369333333333333,175.892681629667,2222,5846,AwTAPn4UKqB8QJXQabbSHsFMGvQ34FUp87UbD9stvr3q,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5845.png,SOL
2223,DeGod #3709,Olive Green,Caesar Tunic,DeGucci Goggles,God Dome,None,Silver Chain,X-Ray,,None,,0.1288,0.0436,0.9998666666666667,0.04306666666666667,0.06666666666666667,0.028933333333333332,0.015066666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.015066666666666667,0.9998666666666667,0.32701333333333327,175.7848999188974,2223,3709,6s5djV3cH46Eu8v7TdEFk1uUTt6DgNZ8qmjCGvxj1DKv,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3708.png,SOL
2224,DeGod #7358,Red,God Beater,Money Sign Shades,Hippie Hair,None,None,Turquoise,,Angel Wings,,0.126,0.09533333333333334,0.9998666666666667,0.047466666666666664,0.5170666666666667,0.052533333333333335,0.014133333333333333,0.5281333333333333,0.024666666666666667,0.8954666666666666,0.014133333333333333,0.9998666666666667,0.3300666666666666,175.76854201472327,2224,7358,9t2bsjy2rtHp6qRBTSo1hn4HXFcogjYeAUJvBVqL6S9Z,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7357.png,SOL
2225,DeGod #9185,Red,Tracksuit,Clout Goggles,Gold Leaf Laurel,Porn Stashe,Silver Chain,Poker,,Archer,,0.126,0.03986666666666667,0.9998666666666667,0.022133333333333335,0.06666666666666667,0.031466666666666664,0.040266666666666666,0.08506666666666667,0.0828,0.8954666666666666,0.022133333333333335,0.9998666666666667,0.23895999999999998,175.7645910542423,2225,9185,FxmAaSH6NxmgkX9Ng7Xfih2uWE57yp4bp2pxoh9qsmoX,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9184.png,SOL
2226,DeGod #4499,Teal,Hawaiian Shirt,None,Mullet,None,Double Diamond Necklace,Pink Granite,,Black Eye,,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.0196,0.0212,0.030266666666666667,0.5158666666666667,0.5281333333333333,0.0488,0.8954666666666666,0.0196,0.9998666666666667,0.3285866666666667,175.71402873889704,2226,4499,6w5uxqfJh8kwd6wcs3R6zh7SJo6QiUZgHWUVMWK67U5g,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4498.png,SOL
2227,DeGod #6691,Hell,Googod Tee,Clout Goggles,Bleached,Hipster Beard,None,Joker,,Archer,,0.0276,0.025333333333333333,0.9998666666666667,0.0368,0.5170666666666667,0.05213333333333333,0.040266666666666666,0.0788,0.0828,0.8954666666666666,0.025333333333333333,0.9998666666666667,0.2756133333333333,175.7140101863687,2227,6691,BmT5nXUFJp8GuqZ3aRtXSDDHZrVj5hMqE9gbdQQFHbTP,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6690.png,SOL
2228,DeGod #5381,Supernova,Mickey DeGods Uniform,None,Mushroom Head,Party Blower,None,Zebra,,None,,0.028933333333333332,0.0772,0.9998666666666667,0.0152,0.5170666666666667,0.023333333333333334,0.5158666666666667,0.08613333333333334,0.5205333333333333,0.8954666666666666,0.0152,0.9998666666666667,0.36796,175.68255156804275,2228,5381,7nBNMnXF8yY4NHBZcCnTskZG5UZF9eNzjsLBUzdrvwxP,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5380.png,SOL
2229,DeGod #7573,Olive Green,God Scout Uniform,None,Dimmadome Top Hat,None,Silver Chain,Navi,,None,,0.1288,0.051866666666666665,0.9998666666666667,0.03693333333333333,0.06666666666666667,0.010133333333333333,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.010133333333333333,0.9998666666666667,0.3754266666666667,175.6741263163559,2229,7573,9iFnr4VCE8arEa84okyvUVD1QpVewgsPJNV3rMWE5dy5,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7572.png,SOL
2230,DeGod #7847,Teal,Gym Tee,Rugrat Frames,Hippie Hair,None,Diamond Necklace,Pink Granite,,Rockstar Tats,,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.0488,0.0416,0.052533333333333335,0.0212,0.5281333333333333,0.023333333333333334,0.8954666666666666,0.0212,0.9998666666666667,0.28376,175.64662499232415,2230,7847,4mtHMxNozkWYApwnuxTqwgsZftAF9E63yb5xFuiAa1Wx,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7846.png,SOL
2231,DeGod #4896,Olive Green,Steve Jobs Turtleneck,None,Gold Leaf Laurel,None,Gold Chain,Gold,,Quarterback,,0.1288,0.016266666666666665,0.9998666666666667,0.031733333333333336,0.04013333333333333,0.031466666666666664,0.5158666666666667,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.016266666666666665,0.9998666666666667,0.32694666666666666,175.6323209967187,2231,4896,FLB1P2uoQLLPFW8TAz5soPDe2VWmwiv2vjKtgv7rNfJK,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4895.png,SOL
2232,DeGod #8825,Olive Green,Hazmat Suit,Eye Patch,Bleached Curls,None,Diamond Necklace,Ape,,None,,0.1288,0.0448,0.9998666666666667,0.0188,0.0416,0.031733333333333336,0.0324,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0188,0.9998666666666667,0.32421333333333335,175.62359450787477,2232,8825,Brnj4HaJuqRUT6j4jMojp2E9quT2p9PJUXpvnyAAibbH,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8824.png,SOL
2233,DeGod #2557,Red,Radioactive Tee,Snake Eyes,Mad Scientist,Porn Stashe,None,Leopard,,None,,0.126,0.08106666666666666,0.9998666666666667,0.0112,0.5170666666666667,0.0516,0.03453333333333333,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.0112,0.9998666666666667,0.33224,175.62257100218642,2233,2557,6bPFaxZ85GDieY417ZszsWMeptyDQv54d64uBjMAF3Ct,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/2556.png,SOL
2234,DeGod #6307,Deep Ocean Blue,DeDoctor Coat,Clout Goggles,Leaf Laurel,Cigarette,None,Zombie,,Earring,,0.1232,0.0172,0.9998666666666667,0.03453333333333333,0.5170666666666667,0.053733333333333334,0.040266666666666666,0.047466666666666664,0.08453333333333334,0.8954666666666666,0.0172,0.9998666666666667,0.2813333333333333,175.60673070224797,2234,6307,G7s73fs95FDmdREniUcNVPssGCk2u449CSnKirnVRzcq,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6306.png,SOL
2235,DeGod #6620,Alaska,Overalls,Snake Eyes,Leaf Laurel,Hipster Beard,Friendship Necklace,Navi,,Archer,,0.0272,0.051866666666666665,0.9998666666666667,0.03386666666666667,0.06426666666666667,0.053733333333333334,0.03453333333333333,0.0788,0.0828,0.8954666666666666,0.0272,0.9998666666666667,0.23224,175.58510688138378,2235,6620,Fi8GVbL5T5vXmvgjaVCJU5Qw8UXHUqiSR2bjaAihotSi,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6619.png,SOL
